ID COMERCIO,EMPRESA,DIRECCION,TELEFONOS,PROPIETARIO,ANTIGÜEDAD,MAYORISTA,MINORISTA,SERVICIOS,TIPO,FAMILIAR?,RUC,LATITUD,LONGITUD,RUBRO
137,CASA VENERI,GENERAL DIAZ C/ PRESIDENTE FRANCO,3331242516,ORGANIZACION,720,NO,SÍ,NO,MICRO,SÍ,0,-23.408,-57.4505,COMIDAS - Servicios de - Ver: Servicios de Comida
138,PELUQUERIA FINO,14 DE MAYO,972162566,HOMBRE,48,NO,NO,SÍ,MICRO,NO,2907362-6,-23.41346,-57.44377,BARES Y COPETINES
139,ALPES REFRIGERACIONES,GRAL DIAZ C/ PRESIDENTE FRANCO,31242014,HOMBRE,48,NO,NO,SÍ,MICRO,SÍ,4217741-3,-23.40814,-57.44991,PRENDAS - Ver. Ropas
140,BALDORERIA CROCE,NUESTRA SEÑORA DE LA CONCEPCION CASI TENIENTE AGUERO,0331 240005,HOMBRE,1800,SÍ,NO,NO,MICRO,SÍ,294865-6,-23.40541,-57.44895,BODEGAS
141,BALDOSERIA MARIA AIXILIADORA,PAMPLIEGA CAS YEGROS ,971902517,HOMBRE,300,SÍ,SÍ,NO,MICRO,SÍ,2089891-6,-23.41349,-57.44291,FINANCIERAS
142,DORYS,TTE  SEMIDEI C/ SARMIENTO ,984391717,MUJER,36,NO,SÍ,NO,MICRO,NO,3227034-8,-23.40649,-57.43167,ABOGADOS
143,MOTOR TUNNING,AVDA. ELIGIO AYALA ,331243243,HOMBRE,60,SÍ,SÍ,NO,MICRO,NO,5301236-4,-23.41435,-57.44338,SILLAS Y SILLONES PARA EVENTOS
144,L.A DISTRIBUIDORA,AVDA ELIGIO AYALA,331243243,HOMBRE,96,SÍ,SÍ,NO,MICRO,NO,4821502-3,-23.41442,-57.44355,BANCOS
145,DESPENSA TRINIDAD,AVDA. ELIGIO AYALA,0,MUJER,62,NO,SÍ,NO,MICRO,NO,0,-23.41429,-57.44388,BARES Y COPETINES
146,SENTIMIENTO AZULGRANA,AVDA. ELIGIO AYALA,985455486,HOMBRE,36,NO,SÍ,NO,MICRO,SÍ,3756294-0,-23.41434,-57.44207,HERRERIAS ARTISTICAS
147,SAN CAYETANO S.A,PINEDO Y ESQ MARISCAL LOPEZ,331240900,HOMBRE,244,SÍ,NO,NO,MICRO,SÍ,80053655-0,-23.4072,-57.44194,RESTAURANTES
148,TIERRA Y SOL,AVENIDA BERNARDINO CABALLERO Y TENIENTE UBALDO,975277060,MUJER,180,NO,SÍ,NO,MICRO,SÍ,624705-9,-23.40878,-57.43566,ACEITES COMESTIBLES
149,BODEGA CATHERIN,MAYOR LORENZO MEDINA Y SARGENTO PIRELLI,973629658,MUJER,24,NO,SÍ,NO,MICRO,NO,0,-23.40856,-57.43617,FARMACIAS
150,FOTOCOPIAS,BRASIL C ITURBE ,971191295,MUJER,24,NO,NO,SÍ,MICRO,SÍ,0,-23.40678,-57.44684,CELULAR - Aparatos
151,UTILISIMOS,BRASIL C ITURBE,972471237,MUJER,1,NO,SÍ,NO,MICRO,NO,0,-23.40681,-57.44675,BANCOS
152,TRAGOS Y ALGO MAS,CERRÓ CORA,0,MUJER,12,NO,SÍ,NO,MICRO,NO,876376-3,-23.40653,-57.44619,BALANZAS ELECTRONICAS - Servicio Tecnico
153,COPACO S.A,PRESIDENTE FRANCO ENTRE AVENIDA PINEDO Y YEGROA ,331242000,ORGANIZACION,168,NO,NO,SÍ,MEDIANA,NO,80023541-0,-23.40785,-57.44235,ARTICULOS DEPORTIVOS - Fabricas
154,CENTRO DE APOYO A LA INCLUSIÓN SOCIAL EDUCATIVA Y LABORAL DE LA PERSONA CON SEGUERA Y BAJA VISIÓN LUZ Y ESPERANZA ,MARICAL ESTIGARRIBIA ,971882053,ORGANIZACION,48,NO,NO,SÍ,PEQUEÑA,NO,80086798-0,-23.40861,-57.45233,EDITORIALES
155,LUZ CLARITA ,ITURBE Y BRASIL ,0,MUJER,96,NO,SÍ,NO,MICRO,SÍ,0,-23.40615,-57.44706,COMBUSTIBLES Y DERIVADOS DEL PETROLEO
156,MUEBLERIA ROJAS,AVENIDA PINEDO CASI PRESIDENTE FRANCO,242327,MUJER,324,NO,SÍ,NO,MICRO,SÍ,1275237-1,-23.40778,-57.44172,PELUQUERIAS
157,ARCOIRIS ,AVDA AGUSTÍN FERNANDO DE PINEDO ,0331 240 931,MUJER,336,NO,SÍ,NO,MICRO,SÍ,3964587-8,-23.40792,-57.44108,ALMACENES RAMOS GENERALES
158,SERVIN HNOS,BRASIL C PEDRO JUAN CABALLERO ,971881768,HOMBRE,120,NO,NO,SÍ,MICRO,NO,0,-23.40683,-57.44774,BODEGAS
159,DESPENSA CECI,DR FRANCIA Y QUEIROZ CANDIA,331241368,MUJER,480,NO,SÍ,NO,MICRO,SÍ,0,-23.40461,-57.42882,ROPERIAS
160,COMEDOR ÑA ZUNY,LA PRENSA,0,MUJER,12,NO,NO,SÍ,MICRO,SÍ,0,-23.40997,-57.43234,CONFITERIAS
161,LAVADERO,BRASIL C ITURBE,0,HOMBRE,60,NO,NO,SÍ,MICRO,SÍ,0,-23.40688,-57.44717,COOPERATIVAS DE AHORRO Y CREDITO - Ver: Cooperativas
162,EL KIOSKO DE LAS AGUAS ,OTAÑO C/PRESIDENTE FRANCO,0331-241363,HOMBRE,168,SÍ,SÍ,NO,MICRO,NO,0,-23.4083,-57.45288,BARES Y COPETINES
163,MADERERO ESCOBAR ,MASELINO MEDINA Y SARGENTO PIRELI ,984869007,HOMBRE,24,SÍ,NO,NO,MICRO,SÍ,1308925-2,-23.40337,-57.43631,BOUTIQUES
164,TELLER CONCEPCION SRL,NUESTRA SEÑORA DE LA CONCEPCION CASI TENIENTE AGUERO,0331 242545,ORGANIZACION,360,SÍ,NO,NO,PEQUEÑA,NO,80084846-2,-23.40516,-57.44911,HOTELES
165,LA PONDEROSA,LA PRENSA,331241743,HOMBRE,36,SÍ,NO,SÍ,PEQUEÑA,NO,0,-23.40987,-57.43256,FOTOCOPIAS
166,BOQUERÓN ,BRASIL ITURBE ,242313,HOMBRE,720,NO,NO,SÍ,MICRO,SÍ,624747-4,-23.40695,-57.44713,RADIOEMISORAS
167,INVERFIN ,AVDA AGUSTÍN FERNANDO DE PINEDO C/DON BOSCO ,0331 243 431,ORGANIZACION,0,SÍ,SÍ,NO,PEQUEÑA,NO,80013840-6,-23.40835,-57.44109,CIENCIAS CONTABLES Y ADMINISTRATIVAS - Ensenanza Superior
168,BODEGA DON PASTOR,EMILIO SOSA GAONA/ DR FRANCIA,982102345,HOMBRE,360,NO,SÍ,NO,MICRO,SÍ,0,-23.40451,-57.42918,ARTICULOS DE LIBRERIA - Representantes
169,CASA LUIS ALBERTO,PRESIDENTE FRANCO CASI YEGROS,240067,HOMBRE,360,NO,SÍ,NO,MICRO,SÍ,802774-9,-23.40798,-57.4429,DESPENSAS
170,DESPENSA SANTA ISABEL,PADRE FERMIN SARMIENTO CASI TTE. SEMIDEI,331241716,MUJER,168,NO,SÍ,NO,MICRO,SÍ,0,-23.40678,-57.43298,INTERNET - Proveedores de Servicios
171,HOTEL TRES HERMANOS,TENIENTE SEMIDEI,331243436,MUJER,60,NO,NO,SÍ,MICRO,NO,0,-23.41057,-57.43217,REDES TELEFONICAS
172,AMANDAU,PRESIDENTE FRANCO ,983138303,HOMBRE,60,NO,SÍ,SÍ,MICRO,NO,2465461-2,-23.40771,-57.44714,CENTROS DE RECUPERACION Y REHABILITACION
173,MOTEL LA RUTA,AVDA CORONEL RAFAEL FRANCO,o,HOMBRE,60,NO,NO,SÍ,MICRO,NO,0,-23.41139,-57.43233,DESPENSAS
174,DESPENSA BODEGA CRISTI,DR FRANCIA C-/ MONSEÑOR GAONA,981706197,MUJER,84,NO,SÍ,NO,MICRO,NO,3899358_9,-23.40455,-57.4305,COOPERATIVAS DE AHORRO Y CREDITO - Ver: Cooperativas
175,LA KASERITA,JULIO DE OTAÑO ESQUINA GENERAL DIAZ,(0331)240738,MUJER,6,NO,SÍ,NO,MICRO,SÍ,0,-23.40568,-57.45007,MUEBLES - Compra/Venta
176,SAN EXPEDITO,MONSEÑOR EMILIO CESAR GAONA ,971798089,MUJER,5,NO,SÍ,NO,MICRO,SÍ,0,-23.40483,-57.42982,SUPERMERCADOS
177,ALEX S.A,MAYOR LORENZO MEDINA ,0984 310965,ORGANIZACION,72,SÍ,SÍ,NO,PEQUEÑA,NO,80001740-0,-23.40727,-57.43989,DISTRIBUIDORAS - Empresas
178,ELIAS CELL,PADRE SARMIENTO ESQUINA TTE CLPRINDO RODRIGUEZ,971533079,MUJER,60,NO,NO,SÍ,MICRO,NO,4029182-0,-23.40683,-57.4334,SERIGRAFIAS
179,VICOS,PRESIDENTE FRANCO CASI YEGROS,242618,HOMBRE,480,NO,SÍ,NO,MICRO,SÍ,80029761-0,-23.40787,-57.44266,AUTOMOTORES - Talleres Mecanicos
180,DOCTOR SÁNCHEZ ,PRESIDENTE FRANCO ,331241161,HOMBRE,180,NO,NO,SÍ,MICRO,NO,1641119-6,-23.40774,-57.44718,ALMACENES RAMOS GENERALES
181,TALLER LUISITO,"CABRERA, TTE.588",995664649,HOMBRE,240,NO,NO,SÍ,MICRO,SÍ,0,-23.40402,-57.43568,COOPERATIVAS DE AHORRO Y CREDITO - Ver: Cooperativas
182,COPETIN COMMAN,PRESIDENTE FRANCO,981639382,HOMBRE,480,NO,NO,SÍ,MICRO,SÍ,0,-23.40778,-57.45368,BARES Y COPETINES
183,ZAPATERIA PINDU,OTAÑO CARLOS ANTOÑO LOPEZ,972818637,ORGANIZACION,324,NO,SÍ,NO,MICRO,SÍ,0,-23.4057,-57.4507,LAVADEROS DE AUTOVEHICULOS
184,BODEGA KUPA,TTE SILVIO ROJAS C-/ YTORORO,981508015,MUJER,120,NO,SÍ,NO,MICRO,SÍ,0,-23.40535,-57.43101,ABOGADOS
185,MAXI IMPRENTA,PRESIDENTE FRANCO CASI YEGROS,242669,HOMBRE,36,NO,SÍ,SÍ,MICRO,SÍ,3920000-0,-23.40763,-57.4427,AGUA MINERAL - Distribuidores
186,LA GALERA,DOCTOR MARIAL ROY BERNAL Y TENIENTE UBALDO,241873,MUJER,84,NO,SÍ,NO,MICRO,NO,2945346-1,-23.41003,-57.43524,MADERAS - Exportadores
187,DESPENSA SERVIN,PADRE MARCELINO MEDINA ,0,MUJER,23,NO,SÍ,NO,MICRO,SÍ,0,-23.40554,-57.43098,CAMIONES - Taller Mecanico
188,HOSPEDAJE LUZ DEL NORTE,LAS IDEAS,985865118,HOMBRE,36,NO,NO,SÍ,MICRO,SÍ,0,-23.41054,-57.43115,"ARTICULOS PARA FERRETERIA - Ver: Ferreteria, Art. para"
189,TÍA MARY RECEPCIONES,TENIENTE CLORINDO CASI YTORORO,331241402,MUJER,24,NO,NO,SÍ,MICRO,SÍ,954873-4,-23.40573,-57.43359,PENSIONES
190,CINFECCINES TRAPITO,CARLOS ANTONIO LOPEZ 351,973754447,MUJER,120,NO,SÍ,NO,MICRO,NO,3854412-1,-23.40518,-57.45092,DESPENSAS
191,LECA S.A HOTEL  PUERTO SEGURO ,PRESIDENTE FRANCO ,331241895,ORGANIZACION,72,NO,NO,SÍ,MICRO,NO,80055941-1,-23.40797,-57.45346,BALANZAS ELECTRONICAS
192,COPETIN HOBRERO,PRESIDENTE FRANCO C/ NANAWA,985440804,HOMBRE,144,NO,NO,SÍ,MICRO,SÍ,1374838-6,-23.40784,-57.45374,MUEBLES - Compra/Venta
193,JC,YTORORO C/ TTE SEMIDEI,975863613,HOMBRE,12,SÍ,NO,NO,MICRO,SÍ,1895444_8,-23.40547,-57.43134,MOTOCICLETAS
194,HOTEL CENTER,PRESIDENTE FRANCO CASI YEGROS ,331242360,HOMBRE,384,NO,NO,SÍ,MICRO,SÍ,504639-4,-23.40802,-57.44275,TALABARTERIAS - Accesorios - Ver: Almacen de Suelas
195,SAN JOSE,JULIO DOTAÑO CASI CURUPAYTY,983562913,HOMBRE,240,NO,SÍ,NO,MICRO,NO,2863795-0,-23.40591,-57.45158,ZAPATERIAS - Ver: Calzados
196,SANTA MARIA,PRESIDENTE FRANCO,242518,HOMBRE,648,NO,NO,SÍ,MICRO,SÍ,80055813-8,-23.40767,-57.44725,MERCERIAS
197,NORTE CELL  SRL,SCREIBERT Y DON BOSCO ,0981 882 505,ORGANIZACION,120,SÍ,SÍ,NO,MICRO,NO,80057573-3,-23.40777,-57.44001,DESPENSAS
198,J. J. COMERCIAL ,DR. RODRÍGUEZ DE FRANCIA Y SANTOS CANILLAS ,241901,HOMBRE,204,SÍ,NO,NO,MICRO,SÍ,4159268-9,-23.40424,-57.43746,HOTELES
199,TALLER DE MOTO SAN RAMON,TTE SILVIO ROJAS C/ GASPAR R DE FRANCIA,971851553,HOMBRE,144,NO,NO,SÍ,MICRO,NO,0,-23.40478,-57.43118,HELADERIAS
200,HOSPEDAJE POSTA DEL SOL,NANAWA,33142185,MUJER,144,NO,NO,SÍ,MICRO,SÍ,2171172-0,-23.40811,-57.45385,MOTELES
201,BODEGA AMISTAD,PRESIDENTE FRANCO CASI NANAWA ,971669292,MUJER,60,NO,SÍ,NO,MICRO,SÍ,1308113-6,-23.40867,-57.45388,BODEGAS
202,CONSULTORIO ODONTOLOGICO J YJ,PRESIDENTE FRANCO CASI YEGROS,240968,HOMBRE,36,NO,NO,SÍ,MICRO,SÍ,1705580-6,-23.40737,-57.44306,ALMACENES RAMOS GENERALES
203,LA NORTEÑA VIP,PRESIDENTE FRANCO Y PEDRO JUAN CABALLERO ,331241956,HOMBRE,36,NO,SÍ,NO,MICRO,NO,2837172-0,-23.4075,-57.44737,RESTAURANTES
204,LAVADERO MIGUELITO ,ITAKURUBI,0,HOMBRE,36,NO,NO,SÍ,MICRO,SÍ,0,-23.40518,-57.43219,TALABARTERIAS - Accesorios - Ver: Almacen de Suelas
205,DELTA ELECTRIC,CALLE SARMIENTO CASI RODRIGUEZ,331242788,HOMBRE,360,NO,NO,SÍ,MICRO,SÍ,1279260-8,-23.40647,-57.43372,MUEBLES - Compra/Venta
206,DESPENSA ÑA CARMEN,CURUPAYTY CASI OTAÑO,984988926,MUJER,300,NO,SÍ,NO,MICRO,SÍ,0,-23.405,-57.45195,MOTOCICLETAS
207,NILSE ,DON BOSCO Y SCREIBERT ,0971 825 183,MUJER,180,NO,SÍ,NO,MICRO,NO,1334018-2,-23.40769,-57.44009,CABINAS TELEFONICAS - Servicios
208,EL PINGUINO,PRESIDENTE FRANCO ,242462,HOMBRE,540,NO,SÍ,NO,MICRO,SÍ,798727-7,-23.40769,-57.44746,VIDRIOS - Ventas y Colocacion
209,TALLER AEGUELLO,DR FRANCIA C/ TTE SEMIDEI,971818694,HOMBRE,120,NO,NO,SÍ,MICRO,NO,2894396_1,-23.40464,-57.43151,OFTALMOLOGIA - OCULISTAS - Medicos
210,EL PINGÜINO ,PRESIDENTE FRANCO ,0,MUJER,216,NO,NO,SÍ,MICRO,SÍ,0,-23.40744,-57.44748,ELECTROMECANICAS - Talleres
211,DIEGO RIRAO,NANAWA ,981915277,HOMBRE,480,NO,NO,SÍ,MICRO,SÍ,0,-23.40872,-57.45416,BARES Y COPETINES
212,CENTRO DE COMPRAS SARTORI,PRESIDENTE FRANCO 174 CASI 14 DE MAYO,331242380,HOMBRE,252,NO,SÍ,NO,MICRO,SÍ,959621-6,-23.40767,-57.44337,ARTICULOS PARA ZAPATERIAS
213,JR PESCA Y CAMPING,CALLE SARMIENTO CASI LEZCANO,981330500,HOMBRE,60,SÍ,SÍ,NO,MICRO,SÍ,655243-9,-23.40657,-57.43393,BODEGAS
214,PECES MANÍA ,PRESIDENTE FRANCO,976593156,HOMBRE,6,NO,SÍ,NO,MICRO,NO,3891194-9,-23.40752,-57.44754,ALMACENES RAMOS GENERALES
215,HERRERÍA VÁZQUEZ ,DR FRANCIA / TTE SEMIDEI,975531571,HOMBRE,417,SÍ,SÍ,NO,PEQUEÑA,NO,4632882-3,-23.4049,-57.4322,IMPRENTAS
216,DESPENSA DAULI,DR FRANCIA C/ TTE SEMIDEI,973823922,MUJER,24,NO,SÍ,NO,MICRO,SÍ,0,-23.40454,-57.43199,SERIGRAFIAS
217,M VARGAS ,DON BOSCO Y SCREIBERT ,0331 240 556,MUJER,180,SÍ,SÍ,NO,MICRO,NO,1275120-0,-23.40756,-57.44036,AZUCARERAS - Productos Quimicos Auxiliares
218,DISTRIBUIDORA JR,CALLE SARMIENTO CASI TTE RODRIGUEZ,331242700,HOMBRE,24,SÍ,SÍ,NO,PEQUEÑA,NO,1740032-5,-23.40677,-57.43392,HOSPEDAJES
219,CASA SANTA TERESA SRL,AVDA BERNARDINO CABALLERO Y CASI TENIENTE ROJAS SILVA,242915,ORGANIZACION,480,SÍ,NO,NO,MEDIANA,SÍ,80004278-6,-23.40973,-57.43426,FIESTAS Y RECEPCIONES - Servicios Integrales
220,ERE EREA LA BOMBA 2,DR. FRANCIA Y GUILLERMO CABRAL ,984757530,MUJER,15,NO,SÍ,NO,MICRO,SÍ,0,-23.40463,-57.43877,AO PO´I - Confecciones
221,EL VICTORIA ,PRESIDENTE FRANCO PEDRO JUAN CABALLERO,242256,MUJER,1800,NO,NO,SÍ,PEQUEÑA,SÍ,933183-2,-23.40799,-57.44784,HOTELES
222,BUON APPETITO,PRESIDENTE FRANCO CASI 14 DE MAYO,994495099,HOMBRE,12,NO,NO,SÍ,MICRO,SÍ,1374826-2,-23.40758,-57.44439,BARES Y COPETINES
223,JARDINERÍA  Y FLORERÍA  GABI,BRASIL Y CARLOS ANTONIO LOPEZ ,331240829,HOMBRE,144,SÍ,SÍ,NO,MICRO,SÍ,1423862-4 ,-23.40669,-57.45091,ASERRADEROS
224,MUJER BONITA ,DON BOSCO Y AVDA PINEDO ,0,MUJER,108,NO,SÍ,NO,MICRO,NO,551021-0,-23.40774,-57.44065,HOTELES
225,HOUSE INFORMATICA,TTE RODRÍGUEZ / DR FRANCIA ,331241949,HOMBRE,32,NO,NO,SÍ,MICRO,NO,0,-23.4048,-57.43355,AUTOMOTORES - Talleres Mecanicos
226,DESPENSA DOS HERMANOS,DR FRANCIA C TTE SEMIDEI,976844588,MUJER,94,NO,SÍ,NO,MICRO,NO,0,-23.40445,-57.43303,OPTICAS
227,ARAUJO,BERNARDINO CABALLERO TERCERA Y CUARTA PROYECTADA,976529074,HOMBRE,120,NO,SÍ,NO,MICRO,SÍ,0,-23.40952,-57.434,ELECTRODOMESTICOS
228,HN MODAS,CALLE SARMIENTO CASI LEZCANO,0,HOMBRE,24,SÍ,SÍ,NO,MICRO,NO,0,-23.40666,-57.43438,EMBUTIDOS - Distribuidores
229,POJERA CRÉDITOS ,MCAL ESTIGARRIBIA 624 ESQUINA ITURBE ,242997,ORGANIZACION,312,NO,NO,SÍ,MICRO,NO,80035978-0,-23.40865,-57.44735,GOMERIAS
230,VISIÓN BANCO,PRESIDENTE FRANCO CASI GENERAL GARAY,331242943,ORGANIZACION,216,NO,NO,SÍ,PEQUEÑA,NO,80009310-0,-23.40777,-57.4446,DESPENSAS
231,CENTRO MEDICO,CALLE SARMIENTO ESQUINA BRAULIO LEZCANO,331243649,ORGANIZACION,36,NO,NO,SÍ,PEQUEÑA,NO,80078946-6,-23.40676,-57.43447,BODEGAS
232,SANABRIA,DON BOSCO C/AGUSTÍN FERNANDO DE PINEDO ,981317399,HOMBRE,360,NO,SÍ,NO,MICRO,SÍ,1278420-6,-23.40772,-57.44088,ODONTOLOGIA - Clinicas
233,SERVIMAX,KURUPAYTY ,331222458,HOMBRE,120,NO,NO,SÍ,MICRO,SÍ,0,-23.40637,-57.44961,MUEBLES - Accesorios
234,LA TIENDA DEL BEBÉ ,PRESIDENTE FRANCO ,971803045,MUJER,12,NO,SÍ,NO,MICRO,NO,3379927-0,-23.40782,-57.44709,ELECTRICIDAD DEL AUTOMOVIL - Ver: Automotores - Taller de Elect.
235,LUZ CAROLINA,BERNARDINO CABALLERO CASI TENIENTE RODRIGUEZ,331242136,MUJER,120,NO,SÍ,NO,MICRO,SÍ,0,-23.40938,-57.43356,AUTOMOTORES - Talleres Mecanicos
236,ESTUDIO JURÍDICO ,PRESIDENTE FRANCO 607,331242494,ORGANIZACION,12,NO,NO,SÍ,MICRO,NO,785527-3,-23.40779,-57.44712,ALMACEN DE SUELAS
237,DESPENSA LA ECONOMIA,PADRE SARMIENTO ESQUINA CABRERA,331242708,HOMBRE,120,NO,SÍ,NO,MICRO,NO,0,-23.40649,-57.43561,MERCERIAS
238,POLLO SENSACIÓN ,ITACURUBI,975504147,HOMBRE,35,SÍ,SÍ,NO,MICRO,SÍ,0,-23.40525,-57.43353,"ARTICULOS PARA FERRETERIA - Ver: Ferreteria, Art. para"
239,RIVAS ROYG ASOCIADOS ,PRESIDENTE FRANCO ,240499,ORGANIZACION,60,NO,NO,SÍ,MICRO,NO,1510034-0,-23.40782,-57.44719,EQUIPAMIENTOS DE VEHICULOS
240,LA SANTANIANA,BERNARDINO CABALLERO Y TENIENTE RODRIGUEZ,971828801,HOMBRE,168,NO,SÍ,NO,MICRO,NO,0,-23.40952,-57.43342,CONFITERIAS
241,CARPINTERIA INSFRAN,TTE RODRIGUEZ Y GASPAR RODRIGUEZ DE FRANCIA,0,HOMBRE,476,NO,NO,SÍ,MICRO,NO,0,-23.40411,-57.43299,"TELEVISORES - Servicios Tecnicos - Ver: Electronica, Reparaciones"
242,BANCO FAMILIAR,PRESIDENTE FRANCO ESQUINA GENERAL GARAY,331240473,ORGANIZACION,228,NO,NO,SÍ,PEQUEÑA,NO,80022570-8,-23.40755,-57.4448,ZAPATERIAS - Ver: Calzados
243,LA ROTONTA,AVENIDA BERNARDINO CABALLERO Y TENIENTE RODRIGUEZ,986710206,MUJER,60,NO,SÍ,NO,MICRO,NO,0,-23.40945,-57.43336,MERCERIAS
244,JCA FOTOGRAFIAS,TTE RODRIGUEZ C-/ PADRE MARCELINO MEDINA,971179764,HOMBRE,48,NO,NO,SÍ,MICRO,SÍ,0,-23.40368,-57.43338,CAZA Y PESCA - Articulos
245,CUBANO PARAGUAYO ,PRESIDENTE FRANCO ,971803020,MUJER,144,NO,NO,SÍ,MICRO,NO,4499770-1,-23.40784,-57.44723,ALIMENTOS PARA PECES
246,SERVICOPIAS,TTE. UBALDO CABRERA CASI SARMIENTO,973867684,MUJER,24,NO,NO,SÍ,MICRO,NO,4632873-4,-23.40711,-57.43546,PECES ORNAMENTALES
247,EL PRIMERO,AVDA BERNARDINO CABALLERO ,976821656,MUJER,180,NO,SÍ,NO,MICRO,SÍ,0,-23.4096,-57.4333,ABERTURAS DE CHAPA PLEGADA
248,ESTILOTON ,SCREIBERT C/DON BOSCO ,0,HOMBRE,336,NO,SÍ,NO,MICRO,SÍ,0,-23.408,-57.44004,ALMACENES RAMOS GENERALES
249,KING CURRIER EXPRESS ,PRESIDENTE FRANCO ,992564665,ORGANIZACION,2,NO,NO,SÍ,MICRO,NO,0,-23.40783,-57.44728,ARTICULOS PARA ZAPATERIAS
250,DEO CREACIONES,TTE. CABRERA ENTRE SARMIENTO Y DON BOSCO,972893180,MUJER,12,NO,SÍ,NO,MICRO,NO,935861-7,-23.40718,-57.43549,ALMACENES GENERALES DE DEPOSITO
251,SUSAN EXTENSIONES,DON BOSCO ESQUINA TTE CABRERA,976827229,MUJER,72,NO,NO,SÍ,MICRO,NO,0,-23.40752,-57.43549,DISENOS INDUSTRIALES DE PRODUCTOS
252,COPETIN ROMERO ,ATRÁS DEL SALESIANO ,976948073,HOMBRE,2,NO,SÍ,NO,MICRO,SÍ,0,-23.40515,-57.43991,PRENDAS - Ver. Ropas
253,CRÉDI CELL,SCREIBERT Y DON BOSCO ,0984 841 912,HOMBRE,96,SÍ,SÍ,NO,MICRO,SÍ,0,-23.40828,-57.43984,HOTELES
254,DESPENSA ÑA LULA,DON BOZCO ESQUINA TTE CABRERA,976507885,MUJER,72,NO,SÍ,NO,MICRO,NO,0,-23.4077,-57.43548,RESTAURANTES
255, CENTRO EDUCACIONAL PRESBITERIANO,GENERAL GARAY CASI PRESIDENTE FRANCO,331242553,ORGANIZACION,216,NO,NO,SÍ,MEDIANA,NO,80028945-5,-23.40729,-57.44448,FLORERIAS
256,PJ COMERCIAL,TTE RODRIGUEZ CASI AV. BOQUERON,971643434,MUJER,122,NO,SÍ,NO,MICRO,SÍ,3992026_9,-23.40283,-57.43345,BOUTIQUES
257,SALÓN CITY PARA CABALLEROS ,ESCRIBER Y TORORO ,985932521,HOMBRE,480,NO,NO,SÍ,MICRO,NO,0,-23.40518,-57.43995,ACADEMIAS - Institutos de Ensenanza
258,ROSI ,SCREIBERT Y DON BOSCO ,0,HOMBRE,0,NO,SÍ,NO,MICRO,SÍ,0,-23.40835,-57.43989,ALMACENES RAMOS GENERALES
259,INDUCOM,DON BOSCO,971810919,MUJER,60,NO,NO,SÍ,MICRO,NO,1542160-0,-23.40775,-57.43526,BODEGAS
260,BODEGA INDEPENDENCIA,TTE RODRIGUEZ C BOQUERON,984101193,MUJER,48,NO,SÍ,NO,MICRO,NO,0,-23.40292,-57.43354,PANADERIAS
261,ODONTO MART,YTORORO Y R. DE FRANCIA ,972101117,HOMBRE,48,NO,NO,SÍ,MICRO,NO,2514540-1,-23.40535,-57.43991,ROPERIAS
262,ROSI ,MAYOR LORENZO MEDINA Y SCREIBERT ,0331 240 164,HOMBRE,288,NO,SÍ,NO,MICRO,SÍ,1977988-7,-23.40843,-57.43982,CREDITOS PERSONALES
263,CHOLO ESTUDIOS ,ITACURUBI,0,HOMBRE,22,NO,NO,SÍ,MICRO,NO,0,-23.40449,-57.43415,BANCOS
264,TALLER YOYI,DON BOSCO ESQUINA LEZCANO,976993433,HOMBRE,240,NO,NO,SÍ,MICRO,NO,0,-23.40751,-57.43464,CLINICAS MEDICAS - Ver: Medicos - Servicios
265,COPEG SAN MIGUEL,AV BOQUERON C TTE RODRIGUEZ,331243455,MUJER,60,NO,NO,SÍ,MICRO,NO,4430442_8,-23.40255,-57.43374,JOYERIAS
266,FARMACIA DON BOSCO,DON BOSCO,331243264,HOMBRE,31,NO,NO,SÍ,MICRO,SÍ,1279239-0,-23.40766,-57.43399,LIBRERIAS
267,M&MSRL,AVENIDA BERNARDINO CABALLERO,242612,MUJER,120,NO,SÍ,NO,MICRO,NO,80028371-6,-23.4092,-57.43261,ARTICULOS PARA BEBE
268,ÑA SANTA ,MAYOR LORENZO MEDINA Y SCREIBERT ,0,MUJER,480,NO,SÍ,NO,MICRO,SÍ,0,-23.40842,-57.43951,BODEGAS
269,FÉNIX DEL NORTE ,PROFESOR GUILLERMO CABRAL Y YTORORO ,242472,HOMBRE,120,NO,SÍ,NO,GRANDE,SÍ,80092248-4,-23.40551,-57.439,ESTUDIOS JURIDICOS
270,BOUTIQUE 11-11,DON BOSCO ESQUINA RODRIGUEZ,973265328,MUJER,12,NO,SÍ,NO,MICRO,NO,5056405-6,-23.40765,-57.43368,DESPENSAS
271,VANI NOVEDADES,AV BOQUERON Y TTE RODRIGUEZ,971312378,MUJER,84,SÍ,SÍ,NO,MICRO,SÍ,3492408_6,-23.40268,-57.43407,ALIMENTOS BALANCEADOS
272,DILAN REPUESTOS,DON BOSCO ESQUINA RODRIGUEZ,331240176,HOMBRE,16,NO,NO,SÍ,MICRO,NO,5042982-5,-23.40766,-57.43368,ESTUDIOS CONTABLES
273,ALPES,AVENIDA BERNARDINO CABALLERO,331242014,ORGANIZACION,48,NO,SÍ,NO,MICRO,SÍ,4217741-3,-23.40923,-57.4327,AGENCIAS DE VIAJES Y TURISMO
